clean_path,reverb_path,rir_path,rir_type,Mean T60,Mean DRR
./ACE_Dereverb_Dataset_1000_unique/clean_10/0306__F3s1__Lin8Ch_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0306__F3s1__Lin8Ch_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/2/Lin8Ch_611_2_RIR.wav,RIR,0.373183602,10.29714174
./ACE_Dereverb_Dataset_1000_unique/clean_10/0307__M3s2__Lin8Ch_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0307__M3s2__Lin8Ch_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/2/Lin8Ch_803_2_RIR.wav,RIR,0.380298369,7.385285014
./ACE_Dereverb_Dataset_1000_unique/clean_10/0308__F3s5__Chromebook_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0308__F3s5__Chromebook_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Meeting_Room_2/1/Chromebook_611_1_RIR.wav,RIR,0.337361119,6.047992302
./ACE_Dereverb_Dataset_1000_unique/clean_10/0309__M4s3__Lin8Ch_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0309__M4s3__Lin8Ch_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/2/Lin8Ch_611_2_RIR.wav,RIR,0.373183602,10.29714174
./ACE_Dereverb_Dataset_1000_unique/clean_10/0310__M3s4__Chromebook_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0310__M3s4__Chromebook_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Meeting_Room_2/1/Chromebook_611_1_RIR.wav,RIR,0.337361119,6.047992302
./ACE_Dereverb_Dataset_1000_unique/clean_10/0311__F3s2__Lin8Ch_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0311__F3s2__Lin8Ch_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/2/Lin8Ch_503_2_RIR.wav,RIR,0.473804418,6.801708601
./ACE_Dereverb_Dataset_1000_unique/clean_10/0312__F2s3__Crucif_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0312__F2s3__Crucif_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_1/2/Crucif_508_2_RIR.wav,RIR,0.645095394,5.782508838
./ACE_Dereverb_Dataset_1000_unique/clean_10/0313__F1s1__Crucif_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0313__F1s1__Crucif_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_1/1/Crucif_508_1_RIR.wav,RIR,0.626387085,10.95660865
./ACE_Dereverb_Dataset_1000_unique/clean_10/0314__M1s2__Lin8Ch_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0314__M1s2__Lin8Ch_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/1/Lin8Ch_611_1_RIR.wav,RIR,0.374889519,10.06426466
./ACE_Dereverb_Dataset_1000_unique/clean_10/0315__M4s2__Lin8Ch_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0315__M4s2__Lin8Ch_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Building_Lobby/1/Lin8Ch_EE_lobby_1_RIR.wav,RIR,0.728499237,10.35365698
./ACE_Dereverb_Dataset_1000_unique/clean_10/0316__F4s1__Chromebook_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0316__F4s1__Chromebook_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Meeting_Room_2/1/Chromebook_611_1_RIR.wav,RIR,0.337361119,6.047992302
./ACE_Dereverb_Dataset_1000_unique/clean_10/0317__F2s3__Lin8Ch_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0317__F2s3__Lin8Ch_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/2/Lin8Ch_803_2_RIR.wav,RIR,0.380298369,7.385285014
./ACE_Dereverb_Dataset_1000_unique/clean_10/0318__M2s4__Crucif_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0318__M2s4__Crucif_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_2/1/Crucif_403a_1_RIR.wav,RIR,1.287868705,9.705948694
./ACE_Dereverb_Dataset_1000_unique/clean_10/0319__M2s4__Mobile_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0319__M2s4__Mobile_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Meeting_Room_2/2/Mobile_611_2_RIR.wav,RIR,0.38127376,9.983401447
./ACE_Dereverb_Dataset_1000_unique/clean_10/0320__F5s5__Mobile_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0320__F5s5__Mobile_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_1/1/Mobile_508_1_RIR.wav,RIR,0.673542953,9.803930203
./ACE_Dereverb_Dataset_1000_unique/clean_10/0321__F5s5__Crucif_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0321__F5s5__Crucif_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_2/2/Crucif_803_2_RIR.wav,RIR,0.396135004,-0.685142658
./ACE_Dereverb_Dataset_1000_unique/clean_10/0322__M2s5__Lin8Ch_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0322__M2s5__Lin8Ch_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/2/Lin8Ch_611_2_RIR.wav,RIR,0.373183602,10.29714174
./ACE_Dereverb_Dataset_1000_unique/clean_10/0323__M4s3__Crucif_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0323__M4s3__Crucif_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Building_Lobby/2/Crucif_EE_lobby_2_RIR.wav,RIR,0.741222781,3.234854036
./ACE_Dereverb_Dataset_1000_unique/clean_10/0324__F2s5__Crucif_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0324__F2s5__Crucif_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Building_Lobby/1/Crucif_EE_lobby_1_RIR.wav,RIR,0.770103195,6.674457218
./ACE_Dereverb_Dataset_1000_unique/clean_10/0325__M1s2__Crucif_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0325__M1s2__Crucif_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Building_Lobby/1/Crucif_EE_lobby_1_RIR.wav,RIR,0.770103195,6.674457218
./ACE_Dereverb_Dataset_1000_unique/clean_10/0326__M5s4__Crucif_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0326__M5s4__Crucif_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_2/1/Crucif_803_1_RIR.wav,RIR,0.395792129,2.204816404
./ACE_Dereverb_Dataset_1000_unique/clean_10/0327__F5s1__Lin8Ch_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0327__F5s1__Lin8Ch_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/2/Lin8Ch_503_2_RIR.wav,RIR,0.473804418,6.801708601
./ACE_Dereverb_Dataset_1000_unique/clean_10/0328__M1s5__Lin8Ch_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0328__M1s5__Lin8Ch_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/2/Lin8Ch_403a_2_RIR.wav,RIR,1.247232576,4.090049787
./ACE_Dereverb_Dataset_1000_unique/clean_10/0329__M6s4__Mobile_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0329__M6s4__Mobile_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_2/1/Mobile_403a_1_RIR.wav,RIR,1.200575497,9.034638075
./ACE_Dereverb_Dataset_1000_unique/clean_10/0330__M5s2__Lin8Ch_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0330__M5s2__Lin8Ch_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/2/Lin8Ch_508_2_RIR.wav,RIR,0.627708732,6.829727197
./ACE_Dereverb_Dataset_1000_unique/clean_10/0331__F4s4__Crucif_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0331__F4s4__Crucif_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_1/2/Crucif_503_2_RIR.wav,RIR,0.446989167,2.078798976
./ACE_Dereverb_Dataset_1000_unique/clean_10/0332__M5s4__Mobile_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0332__M5s4__Mobile_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Office_2/2/Mobile_803_2_RIR.wav,RIR,0.392975873,-0.812008245
./ACE_Dereverb_Dataset_1000_unique/clean_10/0333__M2s4__Lin8Ch_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0333__M2s4__Lin8Ch_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/2/Lin8Ch_403a_2_RIR.wav,RIR,1.247232576,4.090049787
./ACE_Dereverb_Dataset_1000_unique/clean_10/0334__M5s4__Chromebook_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0334__M5s4__Chromebook_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Meeting_Room_2/2/Chromebook_611_2_RIR.wav,RIR,0.340098543,7.005943535
./ACE_Dereverb_Dataset_1000_unique/clean_10/0335__M1s5__Crucif_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0335__M1s5__Crucif_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_2/2/Crucif_403a_2_RIR.wav,RIR,1.232764757,5.059908268
./ACE_Dereverb_Dataset_1000_unique/clean_10/0336__M1s2__Lin8Ch_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0336__M1s2__Lin8Ch_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/2/Lin8Ch_611_2_RIR.wav,RIR,0.373183602,10.29714174
./ACE_Dereverb_Dataset_1000_unique/clean_10/0337__M3s4__Lin8Ch_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0337__M3s4__Lin8Ch_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/1/Lin8Ch_502_1_RIR.wav,RIR,0.351943828,11.48465884
./ACE_Dereverb_Dataset_1000_unique/clean_10/0338__F4s3__Crucif_503_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0338__F4s3__Crucif_503_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_1/1/Crucif_503_1_RIR.wav,RIR,0.455643662,2.285589204
./ACE_Dereverb_Dataset_1000_unique/clean_10/0339__M2s3__Crucif_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0339__M2s3__Crucif_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_1/2/Crucif_502_2_RIR.wav,RIR,0.301613422,3.923814612
./ACE_Dereverb_Dataset_1000_unique/clean_10/0340__M5s3__Lin8Ch_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0340__M5s3__Lin8Ch_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/1/Lin8Ch_508_1_RIR.wav,RIR,0.644988956,6.708137543
./ACE_Dereverb_Dataset_1000_unique/clean_10/0341__F1s1__Crucif_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0341__F1s1__Crucif_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_2/2/Crucif_403a_2_RIR.wav,RIR,1.232764757,5.059908268
./ACE_Dereverb_Dataset_1000_unique/clean_10/0342__M5s1__Lin8Ch_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0342__M5s1__Lin8Ch_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/2/Lin8Ch_611_2_RIR.wav,RIR,0.373183602,10.29714174
./ACE_Dereverb_Dataset_1000_unique/clean_10/0343__M4s3__Crucif_503_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0343__M4s3__Crucif_503_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_1/1/Crucif_503_1_RIR.wav,RIR,0.455643662,2.285589204
./ACE_Dereverb_Dataset_1000_unique/clean_10/0344__F2s2__Lin8Ch_503_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0344__F2s2__Lin8Ch_503_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/1/Lin8Ch_503_1_RIR.wav,RIR,0.465154969,10.23892335
./ACE_Dereverb_Dataset_1000_unique/clean_10/0345__M9s3__Crucif_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0345__M9s3__Crucif_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_2/2/Crucif_403a_2_RIR.wav,RIR,1.232764757,5.059908268
./ACE_Dereverb_Dataset_1000_unique/clean_10/0346__F1s1__Lin8Ch_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0346__F1s1__Lin8Ch_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/2/Lin8Ch_503_2_RIR.wav,RIR,0.473804418,6.801708601
./ACE_Dereverb_Dataset_1000_unique/clean_10/0347__F4s3__Lin8Ch_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0347__F4s3__Lin8Ch_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/2/Lin8Ch_403a_2_RIR.wav,RIR,1.247232576,4.090049787
./ACE_Dereverb_Dataset_1000_unique/clean_10/0348__M5s2__Crucif_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0348__M5s2__Crucif_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_1/1/Crucif_502_1_RIR.wav,RIR,0.358243847,3.311469715
./ACE_Dereverb_Dataset_1000_unique/clean_10/0349__M2s1__Lin8Ch_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0349__M2s1__Lin8Ch_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/2/Lin8Ch_502_2_RIR.wav,RIR,0.307129167,4.931555964
./ACE_Dereverb_Dataset_1000_unique/clean_10/0350__F3s5__Crucif_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0350__F3s5__Crucif_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_2/2/Crucif_803_2_RIR.wav,RIR,0.396135004,-0.685142658
./ACE_Dereverb_Dataset_1000_unique/clean_10/0351__F1s1__Lin8Ch_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0351__F1s1__Lin8Ch_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/2/Lin8Ch_611_2_RIR.wav,RIR,0.373183602,10.29714174
./ACE_Dereverb_Dataset_1000_unique/clean_10/0352__M5s1__Lin8Ch_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0352__M5s1__Lin8Ch_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/1/Lin8Ch_502_1_RIR.wav,RIR,0.351943828,11.48465884
./ACE_Dereverb_Dataset_1000_unique/clean_10/0353__M6s4__Lin8Ch_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0353__M6s4__Lin8Ch_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/2/Lin8Ch_403a_2_RIR.wav,RIR,1.247232576,4.090049787
./ACE_Dereverb_Dataset_1000_unique/clean_10/0354__M6s3__Lin8Ch_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0354__M6s3__Lin8Ch_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/2/Lin8Ch_803_2_RIR.wav,RIR,0.380298369,7.385285014
./ACE_Dereverb_Dataset_1000_unique/clean_10/0355__F1s1__Lin8Ch_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0355__F1s1__Lin8Ch_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/2/Lin8Ch_503_2_RIR.wav,RIR,0.473804418,6.801708601
./ACE_Dereverb_Dataset_1000_unique/clean_10/0356__F1s4__Lin8Ch_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0356__F1s4__Lin8Ch_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/1/Lin8Ch_403a_1_RIR.wav,RIR,1.278889534,6.046062917
./ACE_Dereverb_Dataset_1000_unique/clean_10/0357__F2s2__Crucif_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0357__F2s2__Crucif_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_1/2/Crucif_508_2_RIR.wav,RIR,0.645095394,5.782508838
./ACE_Dereverb_Dataset_1000_unique/clean_10/0358__M1s1__Mobile_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0358__M1s1__Mobile_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Building_Lobby/1/Mobile_EE_lobby_1_RIR.wav,RIR,0.7777262,9.118852488
./ACE_Dereverb_Dataset_1000_unique/clean_10/0359__M1s4__Lin8Ch_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0359__M1s4__Lin8Ch_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/2/Lin8Ch_503_2_RIR.wav,RIR,0.473804418,6.801708601
./ACE_Dereverb_Dataset_1000_unique/clean_10/0360__F3s4__Crucif_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0360__F3s4__Crucif_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_1/2/Crucif_508_2_RIR.wav,RIR,0.645095394,5.782508838
./ACE_Dereverb_Dataset_1000_unique/clean_10/0361__F4s3__Lin8Ch_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0361__F4s3__Lin8Ch_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/1/Lin8Ch_611_1_RIR.wav,RIR,0.374889519,10.06426466
./ACE_Dereverb_Dataset_1000_unique/clean_10/0362__M2s2__Lin8Ch_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0362__M2s2__Lin8Ch_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/1/Lin8Ch_403a_1_RIR.wav,RIR,1.278889534,6.046062917
./ACE_Dereverb_Dataset_1000_unique/clean_10/0363__M4s5__Lin8Ch_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0363__M4s5__Lin8Ch_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/2/Lin8Ch_403a_2_RIR.wav,RIR,1.247232576,4.090049787
./ACE_Dereverb_Dataset_1000_unique/clean_10/0364__M5s4__Lin8Ch_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0364__M5s4__Lin8Ch_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/2/Lin8Ch_403a_2_RIR.wav,RIR,1.247232576,4.090049787
./ACE_Dereverb_Dataset_1000_unique/clean_10/0365__F1s1__Chromebook_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0365__F1s1__Chromebook_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Meeting_Room_2/1/Chromebook_611_1_RIR.wav,RIR,0.337361119,6.047992302
./ACE_Dereverb_Dataset_1000_unique/clean_10/0366__M4s4__Mobile_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0366__M4s4__Mobile_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_2/1/Mobile_403a_1_RIR.wav,RIR,1.200575497,9.034638075
./ACE_Dereverb_Dataset_1000_unique/clean_10/0367__M6s4__Crucif_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0367__M6s4__Crucif_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_2/2/Crucif_803_2_RIR.wav,RIR,0.396135004,-0.685142658
./ACE_Dereverb_Dataset_1000_unique/clean_10/0368__M8s3__Lin8Ch_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0368__M8s3__Lin8Ch_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/1/Lin8Ch_803_1_RIR.wav,RIR,0.392372298,10.03872499
./ACE_Dereverb_Dataset_1000_unique/clean_10/0369__M2s1__Crucif_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0369__M2s1__Crucif_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_2/1/Crucif_803_1_RIR.wav,RIR,0.395792129,2.204816404
./ACE_Dereverb_Dataset_1000_unique/clean_10/0370__M1s1__Crucif_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0370__M1s1__Crucif_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_2/1/Crucif_803_1_RIR.wav,RIR,0.395792129,2.204816404
./ACE_Dereverb_Dataset_1000_unique/clean_10/0371__F1s4__Chromebook_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0371__F1s4__Chromebook_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Office_1/2/Chromebook_502_2_RIR.wav,RIR,0.328317417,4.303361394
./ACE_Dereverb_Dataset_1000_unique/clean_10/0372__M7s3__Crucif_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0372__M7s3__Crucif_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_1/2/Crucif_508_2_RIR.wav,RIR,0.645095394,5.782508838
./ACE_Dereverb_Dataset_1000_unique/clean_10/0373__F2s3__Lin8Ch_503_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0373__F2s3__Lin8Ch_503_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/1/Lin8Ch_503_1_RIR.wav,RIR,0.465154969,10.23892335
./ACE_Dereverb_Dataset_1000_unique/clean_10/0374__M3s1__Lin8Ch_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0374__M3s1__Lin8Ch_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/2/Lin8Ch_502_2_RIR.wav,RIR,0.307129167,4.931555964
./ACE_Dereverb_Dataset_1000_unique/clean_10/0375__F4s5__Chromebook_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0375__F4s5__Chromebook_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Office_1/1/Chromebook_502_1_RIR.wav,RIR,0.335631212,3.520587098
./ACE_Dereverb_Dataset_1000_unique/clean_10/0376__M1s5__Lin8Ch_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0376__M1s5__Lin8Ch_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/1/Lin8Ch_611_1_RIR.wav,RIR,0.374889519,10.06426466
./ACE_Dereverb_Dataset_1000_unique/clean_10/0377__F5s2__Lin8Ch_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0377__F5s2__Lin8Ch_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/2/Lin8Ch_503_2_RIR.wav,RIR,0.473804418,6.801708601
./ACE_Dereverb_Dataset_1000_unique/clean_10/0378__M2s5__Lin8Ch_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0378__M2s5__Lin8Ch_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/1/Lin8Ch_611_1_RIR.wav,RIR,0.374889519,10.06426466
./ACE_Dereverb_Dataset_1000_unique/clean_10/0379__F4s1__Mobile_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0379__F4s1__Mobile_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Building_Lobby/2/Mobile_EE_lobby_2_RIR.wav,RIR,0.755378525,4.335049547
./ACE_Dereverb_Dataset_1000_unique/clean_10/0380__F5s4__Chromebook_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0380__F5s4__Chromebook_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Meeting_Room_2/1/Chromebook_611_1_RIR.wav,RIR,0.337361119,6.047992302
./ACE_Dereverb_Dataset_1000_unique/clean_10/0381__M4s5__Chromebook_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0381__M4s5__Chromebook_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Office_1/1/Chromebook_502_1_RIR.wav,RIR,0.335631212,3.520587098
